tripID,startTime,endTime,startStationID,endStationID,start_lat,start_lng,end_lat,end_lng,stationID,type,latitude,longitude,time
F3B8ECD5E7C5CD7D,2023-09-01 08:24:57,2023-09-01 08:31:26,M32062,M32018,42.374267,-71.100265,42.373268,-71.118579,,,,,
0BA2F889F85A5889,2023-09-01 08:25:05,2023-09-01 08:45:19,S32013,M32084,42.397783,-71.10594,42.395222,-71.144219,,,,,
483B371B631E14FA,2023-09-01 08:25:13,2023-09-01 08:27:44,M32074,M32069,42.390719,-71.153888,42.392397,-71.150583,,,,,
BB3710EBDADA085B,2023-09-01 08:25:16,2023-09-01 08:51:35,S32009,M32009,42.40449,-71.123413,42.363465,-71.100573,,,,,
C2BC94796A547F58,2023-09-01 08:25:18,2023-09-01 08:33:52,A32023,M32080,42.37409,-71.06906,42.362902,-71.091567,,,,,
AFDBBB8B1DD419FC,2023-09-01 08:25:25,2023-09-01 08:36:25,B32005,M32065,42.343666,-71.085824,42.369553,-71.08579,,,,,
CA0EB74AD85B2E90,2023-09-01 08:25:34,2023-09-01 08:51:45,M32039,D32042,42.386748,-71.119019,42.351828,-71.067811,,,,,
AFBB8E2590CD2820,2023-09-01 08:25:38,2023-09-01 08:33:25,M32062,M32080,42.374267,-71.100265,42.362902,-71.091567,,,,,
54D758F1F53D6D32,2023-09-01 08:25:54,2023-09-01 08:36:14,S32003,M32082,42.378754,-71.107072,42.363045,-71.082871,,,,,
F8DD6A2BC9C87BA6,2023-09-01 08:26:06,2023-09-01 08:42:21,M32075,M32007,42.389456,-71.139019,42.372969,-71.094445,,,,,
A189C57B0956C8A1,2023-09-01 08:26:09,2023-09-01 08:52:35,A32025,M32043,42.365673,-71.064263,42.374786,-71.133202,,,,,
CF2ACF30949FCA74,2023-09-01 08:26:19,2023-09-01 08:46:20,M32067,D32039,42.372077,-71.089954,42.374125,-71.054812,,,,,
549153D6BF8EF702,2023-09-01 08:26:21,2023-09-01 08:37:21,M32067,M32050,42.372077,-71.089954,42.372509,-71.113054,,,,,
64E8469C725E9B17,2023-09-01 08:26:21,2023-09-01 08:31:02,M32040,M32030,42.362648,-71.100061,42.36178,-71.1081,,,,,
E67C9B23A3EA3C08,2023-09-01 08:26:29,2023-09-01 08:52:37,M32046,M32080,42.395588,-71.142606,42.362902,-71.091567,,,,,
00B6333A1E40D071,2023-09-01 08:26:45,2023-09-01 08:31:57,M32030,M32011,42.36178,-71.1081,42.36507,-71.1031,,,,,
FCBFBA60D1CBEA54,2023-09-01 08:26:51,2023-09-01 08:46:06,M32025,S32038,42.397828,-71.130516,42.387175,-71.087144,,,,,
B1EDA5275B425B52,2023-09-01 08:27:01,2023-09-01 08:44:12,B32002,M32061,42.336244,-71.087986,42.361358,-71.096703,,,,,
50D21680C2B453A8,2023-09-01 08:27:07,2023-09-01 08:52:55,M32020,B32060,42.379011,-71.119945,42.349609,-71.103915,,,,,
5FC8C49FB937658D,2023-09-01 08:27:08,2023-09-01 08:47:10,M32067,A32010,42.372077,-71.089954,42.352175,-71.055547,,,,,
33CC3D4A3F52A1B7,2023-09-01 08:27:11,2023-09-01 08:41:52,D32019,M32061,42.352409,-71.062679,42.361358,-71.096703,,,,,
98B4A89DF1AE7D1B,2023-09-01 08:27:12,2023-09-01 08:54:03,M32020,B32060,42.379011,-71.119945,42.349609,-71.103915,,,,,
DD6A0C35CF07D586,2023-09-01 08:27:17,2023-09-01 08:38:23,B32005,M32011,42.343666,-71.085824,42.36507,-71.1031,,,,,
CAFA204C195101D3,2023-09-01 08:27:19,2023-09-01 08:34:14,M32055,M32011,42.365994,-71.095222,42.36507,-71.1031,,,,,
EDCA8E850142257C,2023-09-01 08:27:22,2023-09-01 08:55:19,K32003,M32016,42.332744,-71.116267,42.372217,-71.121881,,,,,
3F87C33AFE966557,2023-09-01 08:27:22,2023-09-01 08:47:49,S32047,M32040,42.393018,-71.080717,42.362648,-71.100061,,,,,
5279326860E10A7D,2023-09-01 08:27:33,2023-09-01 08:41:36,D32022,M32070,42.365908,-71.064467,42.360542,-71.086698,,,,,
3FCEAB1953F7F652,2023-09-01 08:27:40,2023-09-01 08:44:21,A32017,M32037,42.349225,-71.132753,42.3625,-71.08822,,,,,
56E4CBF9520F0E24,2023-09-01 08:27:44,2023-09-01 08:45:29,B32033,M32070,42.336586,-71.09887,42.360542,-71.086698,,,,,
4F3BE30D82FF1F2B,2023-09-01 08:27:48,2023-09-01 08:34:26,M32041,M32071,42.359573,-71.101295,42.360859,-71.085519,,,,,
612CC4E8A6E090FF,2023-09-01 08:27:50,2023-09-01 08:51:12,M32073,C32006,42.368952,-71.109988,42.338515,-71.074041,,,,,
43CBDB4F92D0E119,2023-09-01 08:27:53,2023-09-01 08:40:03,M32062,M32076,42.374267,-71.100265,42.357662,-71.108413,,,,,
324B6E4ECB6BE6C9,2023-09-01 08:27:54,2023-09-01 08:42:12,M32063,D32046,42.368605,-71.099302,42.349589,-71.079468,,,,,
E037A2BB609FAB3A,2023-09-01 08:28:06,2023-09-01 08:31:35,M32065,M32037,42.369553,-71.08579,42.3625,-71.08822,,,,,
0C11F94E19DA97D9,2023-09-01 08:28:12,2023-09-01 08:32:43,M32083,M32037,42.369036,-71.08631,42.3625,-71.08822,,,,,
F320C50A3DD98DAD,2023-09-01 08:28:24,2023-09-01 08:31:21,M32050,M32016,42.372509,-71.113054,42.372217,-71.121881,,,,,
254971923EB65ED1,2023-09-01 08:28:30,2023-09-01 08:45:58,C32006,M32078,42.338515,-71.074041,42.36642,-71.088542,,,,,
EEF44CB00609AF17,2023-09-01 08:28:35,2023-09-01 08:40:38,L32004,M32046,42.409942,-71.140093,42.395588,-71.142606,,,,,
C49E6BC0FA56529B,2023-09-01 08:28:36,2023-09-01 08:40:03,S32023,M32081,42.381001,-71.104025,42.37308,-71.086342,,,,,
F5CC59A466B3A0F7,2023-09-01 08:28:50,2023-09-01 08:49:25,M32067,B32018,42.372077,-71.089954,42.347406,-71.086784,,,,,
47D0866915144EB9,2023-09-01 08:28:53,2023-09-01 08:37:42,M32018,M32085,42.373268,-71.118579,42.363565,-71.100442,,,,,
328F339DC4445847,2023-09-01 08:29:10,2023-09-01 08:39:53,S32034,M32005,42.379273,-71.103419,42.362131,-71.091156,,,,,
15083E12BB82AC33,2023-09-01 08:29:10,2023-09-01 08:45:04,S32004,M32049,42.383639,-71.108537,42.371977,-71.072005,,,,,
6CB669B8EA4B6744,2023-09-01 08:29:16,2023-09-01 08:34:37,M32067,M32048,42.372077,-71.089954,42.365445,-71.082771,,,,,
94EE4880793745E1,2023-09-01 08:29:20,2023-09-01 08:36:36,M32013,M32009,42.373379,-71.111075,42.363465,-71.100573,,,,,
69D10934D258751E,2023-09-01 08:29:28,2023-09-01 08:34:56,M32063,M32013,42.368605,-71.099302,42.373379,-71.111075,,,,,
E31534C1101BB153,2023-09-01 08:29:33,2023-09-01 08:36:47,M32011,M32005,42.36507,-71.1031,42.362131,-71.091156,,,,,
46EA7636477FFB69,2023-09-01 08:29:35,2023-09-01 08:43:10,M32073,S32005,42.368952,-71.109988,42.385676,-71.114121,,,,,
41E252703F6D5FF4,2023-09-01 08:29:36,2023-09-01 08:50:06,A32001,M32037,42.353334,-71.137313,42.3625,-71.08822,,,,,
BCD72C0C6C2E9DDD,2023-09-01 08:29:39,2023-09-01 08:37:22,M32085,A32006,42.363565,-71.100442,42.364263,-71.118276,,,,,
4335F9B1C060983A,2023-09-01 08:29:39,2023-09-01 08:37:47,M32018,M32085,42.373268,-71.118579,42.363565,-71.100442,,,,,
DFF253BCE2C9A97A,2023-09-01 08:29:40,2023-09-01 08:36:04,M32065,M32006,42.369553,-71.08579,42.3581,-71.093198,,,,,
8C38E80AD8C41FE3,2023-09-01 08:29:44,2023-09-01 08:40:36,C32003,M32080,42.348074,-71.07657,42.362902,-71.091567,,,,,
0EF5789C7AC26A74,2023-09-01 08:29:46,2023-09-01 08:43:31,M32041,S32050,42.359573,-71.101295,42.375448,-71.091174,,,,,
39CD0CAAF65ECCC8,2023-09-01 08:29:46,2023-09-01 08:39:45,M32006,M32052,42.3581,-71.093198,42.371197,-71.097599,,,,,
51E67D9AF1482430,2023-09-01 08:29:48,2023-09-01 08:43:17,M32073,S32005,42.368952,-71.109988,42.385676,-71.114121,,,,,
4799422913EF9FFC,2023-09-01 08:29:56,2023-09-01 08:45:59,M32041,M32018,42.359573,-71.101295,42.373268,-71.118579,,,,,
C82FFB786DEDAA00,2023-09-01 08:29:58,2023-09-01 08:40:44,M32014,M32037,42.366621,-71.114214,42.3625,-71.08822,,,,,
49F7FD45C7F380F5,2023-09-01 08:30:01,2023-09-01 08:47:02,B32012,M32019,42.341814,-71.090179,42.367074,-71.076793,,,,,
D7D0D69734B799C1,2023-09-01 08:30:01,2023-09-01 08:49:14,B32063,M32022,42.333293,-71.101246,42.357219,-71.113872,,,,,
E461AF2D33C49FFC,2023-09-01 08:30:01,2023-09-01 08:55:59,L32004,M32016,42.409942,-71.140093,42.372217,-71.121881,,,,,
01A3A07795DDCB93,2023-09-01 08:30:15,2023-09-01 08:41:33,M32038,M32063,42.369239,-71.11687,42.368605,-71.099302,,,,,
2017A4F088FEC185,2023-09-01 08:30:20,2023-09-01 08:48:12,A32005,M32006,42.361546,-71.137762,42.3581,-71.093198,,,,,
362093F1768A00B1,2023-09-01 08:30:20,2023-09-01 08:36:40,S32035,M32029,42.380323,-71.108786,42.387995,-71.119084,,,,,
8ED144EC0700F5FF,2023-09-01 08:30:36,2023-09-01 08:31:54,M32059,M32027,42.363693,-71.087567,42.366088,-71.086336,,,,,
D47DA188EB19B37B,2023-09-01 08:30:49,2023-09-01 08:44:02,C32056,M32061,42.338432,-71.08169,42.361358,-71.096703,,,,,
1016ED185162838B,2023-09-01 08:30:56,2023-09-01 08:45:56,M32043,M32022,42.374786,-71.133202,42.357219,-71.113872,,,,,
4EC59A56C13C8B08,2023-09-01 08:31:00,2023-09-01 08:43:26,M32012,M32070,42.366426,-71.105495,42.360542,-71.086698,,,,,
B93302690CEB211B,2023-09-01 08:31:01,2023-09-01 08:49:10,D32061,M32002,42.337595,-71.082551,42.366277,-71.09169,,,,,
F65577EC80891115,2023-09-01 08:31:11,2023-09-01 08:48:18,M32084,M32018,42.395222,-71.144219,42.373268,-71.118579,,,,,
7BF1A067447E6E7B,2023-09-01 08:31:14,2023-09-01 08:45:05,S32006,M32084,42.396969,-71.123024,42.395222,-71.144219,,,,,
A8FC04912E0B2892,2023-09-01 08:31:17,2023-09-01 08:44:20,M32062,M32006,42.374267,-71.100265,42.3581,-71.093198,,,,,
0315C3E2185C1824,2023-09-01 08:31:21,2023-09-01 08:39:11,M32069,M32046,42.392397,-71.150583,42.395588,-71.142606,,,,,
53F5B2E262172734,2023-09-01 08:31:23,2023-09-01 08:45:54,D32005,M32049,42.349928,-71.077392,42.371977,-71.072005,,,,,
5DE6537F36B7DD6E,2023-09-01 08:31:28,2023-09-01 08:40:06,M32006,B32005,42.3581,-71.093198,42.343666,-71.085824,,,,,
400B97AEF1979ABE,2023-09-01 08:31:34,2023-09-01 08:44:31,M32086,M32080,42.371977,-71.075858,42.362902,-71.091567,,,,,
A3AAD570B10966AE,2023-09-01 08:31:48,2023-09-01 08:37:41,M32011,M32037,42.36507,-71.1031,42.3625,-71.08822,,,,,
210DFF5DF44045A8,2023-09-01 08:31:54,2023-09-01 08:37:58,M32041,M32071,42.359573,-71.101295,42.360859,-71.085519,,,,,
14C28EF0AE0106AD,2023-09-01 08:32:01,2023-09-01 08:40:37,M32086,M32080,42.371977,-71.075858,42.362902,-71.091567,,,,,
08ACDC296D46A33C,2023-09-01 08:32:34,2023-09-01 08:41:26,M32006,D32046,42.3581,-71.093198,42.349589,-71.079468,,,,,
CBB419174BF8E0BD,2023-09-01 08:32:41,2023-09-01 08:37:30,M32065,M32004,42.369553,-71.08579,42.362428,-71.084955,,,,,
6565286F09AF1D79,2023-09-01 08:32:48,2023-09-01 08:42:35,B32005,M32080,42.343666,-71.085824,42.362902,-71.091567,,,,,
93A06174FA9E23C6,2023-09-01 08:32:53,2023-09-01 08:36:43,M32030,M32022,42.36178,-71.1081,42.357219,-71.113872,,,,,
5F3ABA3AEA47EE34,2023-09-01 08:32:53,2023-09-01 08:48:22,C32000,M32041,42.345392,-71.069616,42.359573,-71.101295,,,,,
8F318946CECD4422,2023-09-01 08:33:13,2023-09-01 08:45:36,M32040,M32086,42.362648,-71.100061,42.371977,-71.075858,,,,,
46DAE0BC3FCC1233,2023-09-01 08:33:18,2023-09-01 08:53:19,M32038,S32009,42.369239,-71.11687,42.40449,-71.123413,,,,,
29617976D399C8CC,2023-09-01 08:33:34,2023-09-01 08:41:09,M32056,S32009,42.39121,-71.122608,42.40449,-71.123413,,,,,
B206F8D0FB4C6AED,2023-09-01 08:33:54,2023-09-01 08:40:02,M32024,M32016,42.380287,-71.125107,42.372217,-71.121881,,,,,
379566C1C5773764,2023-09-01 08:33:58,2023-09-01 08:38:00,M32055,M32037,42.365994,-71.095222,42.3625,-71.08822,,,,,
7BFFF05D48F751BB,2023-09-01 08:33:59,2023-09-01 08:46:17,M32026,M32049,42.370803,-71.104412,42.371977,-71.072005,,,,,
0FF9EFEC4BBAA2ED,2023-09-01 08:34:02,2023-09-01 08:44:26,M32071,B32010,42.360859,-71.085519,42.348706,-71.097009,,,,,
B487447CCC88789E,2023-09-01 08:34:12,2023-09-01 08:49:28,D32058,M32018,42.352838,-71.129675,42.373268,-71.118579,,,,,
1474AFBDFA4FE0B0,2023-09-01 08:34:23,2023-09-01 08:45:05,M32073,M32002,42.368952,-71.109988,42.366277,-71.09169,,,,,
C2E42606D3419DC1,2023-09-01 08:34:25,2023-09-01 08:50:49,M32002,B32008,42.366277,-71.09169,42.35892,-71.057629,,,,,
21113BDB3A24887B,2023-09-01 08:34:27,2023-09-01 08:47:19,M32011,B32018,42.36507,-71.1031,42.347406,-71.086784,,,,,
3CD4C71D4FB7B2B0,2023-09-01 08:34:29,2023-09-01 08:43:24,M32011,M32070,42.36507,-71.1031,42.360542,-71.086698,,,,,
62738A52B90026F8,2023-09-01 08:34:35,2023-09-01 08:48:02,M32038,A32019,42.369239,-71.11687,42.364475,-71.128408,,,,,
5DF44115A23ED55B,2023-09-01 08:34:38,2023-09-01 09:00:39,M32023,A32003,42.377945,-71.116865,42.350406,-71.108279,,,,,
5AF12A730BE738AD,2023-09-01 08:34:54,2023-09-01 08:46:52,M32078,D32021,42.36642,-71.088542,42.371848,-71.060292,,,,,
4BFA9DCDD26D3CE4,2023-09-01 08:35:03,2023-09-01 08:53:09,M32042,M32070,42.355601,-71.103945,42.360542,-71.086698,,,,,
9983C86E46E25483,2023-09-01 08:35:18,2023-09-01 08:41:53,M32019,M32037,42.367074,-71.076793,42.3625,-71.08822,,,,,
81F32A86D9C25399,2023-09-01 08:35:40,2023-09-01 08:40:14,M32081,M32086,42.37308,-71.086342,42.371977,-71.075858,,,,,
109475F25200F2BF,2023-09-01 08:35:43,2023-09-01 08:42:30,B32016,M32037,42.350827,-71.089811,42.3625,-71.08822,,,,,
1203697B8C2595B2,2023-09-01 08:36:13,2023-09-01 08:44:57,S32016,M32007,42.395172,-71.098506,42.372969,-71.094445,,,,,
5DB786B6D265F008,2023-09-01 08:37:02,2023-09-01 08:47:05,C32004,M32061,42.340814,-71.08162,42.361358,-71.096703,,,,,
9B5E1DB50FC4E3BC,2023-09-01 08:37:12,2023-09-01 08:44:59,M32042,M32005,42.355601,-71.103945,42.362131,-71.091156,,,,,
BA3CD1B0AA1535B5,2023-09-01 08:37:19,2023-09-01 08:41:54,M32014,M32016,42.366621,-71.114214,42.372217,-71.121881,,,,,
B8FA21F450902F36,2023-09-01 08:37:35,2023-09-01 08:45:40,M32007,M32037,42.372969,-71.094445,42.3625,-71.08822,,,,,
24C11AB17FB6D7A4,2023-09-01 08:37:56,2023-09-01 08:54:29,S32004,M32070,42.383639,-71.108537,42.360542,-71.086698,,,,,
56CAB7EC627F68E0,2023-09-01 08:37:58,2023-09-01 08:58:54,S32037,M32020,42.388316,-71.110682,42.379011,-71.119945,,,,,
EA986F0C9B9578C7,2023-09-01 08:37:59,2023-09-01 09:01:06,V32008,M32012,42.410347,-71.052605,42.366426,-71.105495,,,,,
24D562B6A9CB5871,2023-09-01 08:38:00,2023-09-01 09:01:01,S32041,M32026,42.380078,-71.090098,42.370803,-71.104412,,,,,
6BCAC48883484875,2023-09-01 08:38:07,2023-09-01 08:49:48,M32063,D32000,42.368605,-71.099302,42.361257,-71.065287,,,,,
1E3D5AB73AC3FC3E,2023-09-01 08:38:10,2023-09-01 08:49:35,A32012,M32006,42.352261,-71.123831,42.3581,-71.093198,,,,,
1F9BF3B728DA6DBB,2023-09-01 08:38:22,2023-09-01 08:54:37,B32002,M32032,42.336244,-71.087986,42.36356,-71.082168,,,,,
8ED8874FBC23A9F4,2023-09-01 08:38:29,2023-09-01 08:46:56,M32062,M32004,42.374267,-71.100265,42.362428,-71.084955,,,,,
5AD9BDD3CA70E1F8,2023-09-01 08:38:33,2023-09-01 08:44:43,M32014,M32016,42.366621,-71.114214,42.372217,-71.121881,,,,,
F9074AB765FC3F93,2023-09-01 08:38:45,2023-09-01 08:58:11,A32025,M32013,42.365673,-71.064263,42.373379,-71.111075,,,,,
21E5E675400278F2,2023-09-01 08:39:07,2023-09-01 08:46:46,M32042,M32037,42.355601,-71.103945,42.3625,-71.08822,,,,,
B4AE7C0170C9D955,2023-09-01 08:39:26,2023-09-01 08:45:05,M32044,M32016,42.381651,-71.13427,42.372217,-71.121881,,,,,
6B454ADAF6C58F3B,2023-09-01 08:39:27,2023-09-01 08:48:01,M32086,M32002,42.371977,-71.075858,42.366277,-71.09169,,,,,
C137B24C14384FBD,2023-09-01 08:39:31,2023-09-01 08:48:29,M32026,M32003,42.370803,-71.104412,42.362242,-71.083111,,,,,
575BC08983FE263E,2023-09-01 08:39:33,2023-09-01 08:45:58,M32006,M32004,42.3581,-71.093198,42.362428,-71.084955,,,,,
166CE4F399F676ED,2023-09-01 08:39:44,2023-09-01 08:47:45,M32026,M32078,42.370803,-71.104412,42.36642,-71.088542,,,,,
68364E5ADACEE2E6,2023-09-01 08:39:57,2023-09-01 08:53:34,M32052,D32016,42.371197,-71.097599,42.360793,-71.07119,,,,,
579A03FD59FBB883,2023-09-01 08:40:11,2023-09-01 08:46:47,M32030,M32080,42.36178,-71.1081,42.362902,-71.091567,,,,,
2F4CF7A225669099,2023-09-01 08:40:27,2023-09-01 08:48:50,M32009,M32070,42.363465,-71.100573,42.360542,-71.086698,,,,,
C95A6E1916BBFACD,2023-09-01 08:40:39,2023-09-01 09:07:46,S32036,M32024,42.391898,-71.097454,42.380287,-71.125107,,,,,
161C4135AE2C626C,2023-09-01 08:40:45,2023-09-01 08:52:20,M32014,S32004,42.366621,-71.114214,42.383639,-71.108537,,,,,
538E4E083279FEBA,2023-09-01 08:40:52,2023-09-01 08:50:37,M32067,S32014,42.372077,-71.089954,42.386141,-71.078281,,,,,
9DFF67ADA6DD2B5C,2023-09-01 08:41:04,2023-09-01 08:58:24,M32062,M32037,42.374267,-71.100265,42.3625,-71.08822,,,,,
CCDC989682E1CBEB,2023-09-01 08:41:11,2023-09-01 08:52:32,M32011,B32000,42.36507,-71.1031,42.348717,-71.085954,,,,,
8E6DA1DFAD0B09D2,2023-09-01 08:41:36,2023-09-01 08:46:55,M32029,S32023,42.387995,-71.119084,42.381001,-71.104025,,,,,
433D3FBF3C138AAC,2023-09-01 08:41:42,2023-09-01 08:47:57,S32023,M32050,42.381001,-71.104025,42.372509,-71.113054,,,,,
5ADA0F9C18E0D6B8,2023-09-01 08:41:59,2023-09-01 08:52:21,M32081,A32025,42.37308,-71.086342,42.365673,-71.064263,,,,,
C6CECBD3C19EFB11,2023-09-01 08:42:05,2023-09-01 08:49:57,S32004,M32007,42.383639,-71.108537,42.372969,-71.094445,,,,,
F39AE663583AA487,2023-09-01 08:42:13,2023-09-01 08:47:31,M32065,M32003,42.369553,-71.08579,42.362242,-71.083111,,,,,
DBB2AE0102155AEF,2023-09-01 08:42:16,2023-09-01 08:47:56,M32055,M32026,42.365994,-71.095222,42.370803,-71.104412,,,,,
0CD41E3AFAEF89B3,2023-09-01 08:42:22,2023-09-01 08:51:31,M32083,D32050,42.369036,-71.08631,42.364356,-71.069594,,,,,
291A91C968F00BAA,2023-09-01 08:42:24,2023-09-01 09:04:23,M32024,D32047,42.380287,-71.125107,42.351597,-71.075617,,,,,
5018065A81F5C790,2023-09-01 08:42:28,2023-09-01 08:53:28,M32007,M32023,42.372969,-71.094445,42.377945,-71.116865,,,,,
4F8FEBBE4DD7F856,2023-09-01 08:42:32,2023-09-01 08:52:50,M32007,M32023,42.372969,-71.094445,42.377945,-71.116865,,,,,
40DE48F108BB766E,2023-09-01 08:42:39,2023-09-01 08:53:08,M32085,M32053,42.363565,-71.100442,42.361619,-71.080436,,,,,
FC76B8C2B5CD216C,2023-09-01 08:43:12,2023-09-01 08:56:12,A32022,M32027,42.378965,-71.068607,42.366088,-71.086336,,,,,
A102EF4531E511E3,2023-09-01 08:43:14,2023-09-01 09:04:14,A32046,M32052,42.365301,-71.060922,42.371197,-71.097599,,,,,
E1170D95B0337DCA,2023-09-01 08:43:18,2023-09-01 09:02:06,S32020,M32066,42.390446,-71.108566,42.397908,-71.147971,,,,,
D62CEB7BF7A767EB,2023-09-01 08:43:31,2023-09-01 09:05:27,M32033,M32055,42.396105,-71.139459,42.365994,-71.095222,,,,,
41DDDFB2F1F8A0EF,2023-09-01 08:43:38,2023-09-01 08:57:43,C32007,M32037,42.34652,-71.080658,42.3625,-71.08822,,,,,
3D729D5ECF20C3D2,2023-09-01 08:43:42,2023-09-01 08:49:28,M32068,M32056,42.382944,-71.124498,42.39121,-71.122608,,,,,
7F578DC1B9D69AB1,2023-09-01 08:43:48,2023-09-01 09:03:11,K32011,M32037,42.339858,-71.134212,42.3625,-71.08822,,,,,
607DAD0FA3B5853F,2023-09-01 08:43:52,2023-09-01 08:55:37,D32039,M32053,42.374125,-71.054812,42.361619,-71.080436,,,,,
E0D633F09EC34A19,2023-09-01 08:43:56,2023-09-01 08:54:48,M32086,M32052,42.371977,-71.075858,42.371197,-71.097599,,,,,
FA0941593E8F84FB,2023-09-01 08:43:56,2023-09-01 08:52:32,M32011,M32021,42.36507,-71.1031,42.376369,-71.114025,,,,,
A65BE3AA9E6CE1B0,2023-09-01 08:44:23,2023-09-01 08:54:38,B32018,M32011,42.347406,-71.086784,42.36507,-71.1031,,,,,
FC3B583F1B06F116,2023-09-01 08:44:25,2023-09-01 08:53:52,M32017,M32044,42.373329,-71.120986,42.381651,-71.13427,,,,,
2F8BED07BB1179FB,2023-09-01 08:44:26,2023-09-01 08:59:44,S32015,M32078,42.391084,-71.090394,42.36642,-71.088542,,,,,
3E4650C5CE2DA4B5,2023-09-01 08:44:27,2023-09-01 08:54:33,M32086,D32039,42.371977,-71.075858,42.374125,-71.054812,,,,,
26E1ACD617FA617C,2023-09-01 08:44:28,2023-09-01 08:48:58,M32041,M32005,42.359573,-71.101295,42.362131,-71.091156,,,,,
B356142BC2AE985E,2023-09-01 08:44:31,2023-09-01 08:53:11,S32023,M32017,42.381001,-71.104025,42.373329,-71.120986,,,,,
EA02C7B640C22BF0,2023-09-01 08:44:32,2023-09-01 08:58:02,S32048,M32080,42.3864,-71.09601,42.362902,-71.091567,,,,,
C372DB889F428C1C,2023-09-01 08:44:34,2023-09-01 08:51:35,M32019,M32005,42.367074,-71.076793,42.362131,-71.091156,,,,,
5B00BE65BECEF8B2,2023-09-01 08:44:45,2023-09-01 08:53:33,M32086,M32053,42.371977,-71.075858,42.361619,-71.080436,,,,,
E0070B8489EBECF1,2023-09-01 08:44:53,2023-09-01 08:59:19,S32008,M32017,42.400877,-71.116772,42.373329,-71.120986,,,,,
BCF30E52BBFC1DF3,2023-09-01 08:44:53,2023-09-01 08:54:20,M32004,D32007,42.362428,-71.084955,42.35206,-71.070464,,,,,
D41ADA02298687E2,2023-09-01 08:44:55,2023-09-01 09:00:51,A32040,M32040,42.360274,-71.128525,42.362648,-71.100061,,,,,
5DD3FCF372DE26E7,2023-09-01 08:44:59,2023-09-01 09:01:42,S32039,M32072,42.389524,-71.116941,42.363004,-71.08974,,,,,
E847AF3E8609A49E,2023-09-01 08:45:21,2023-09-01 09:06:18,M32086,D32018,42.371977,-71.075858,42.347763,-71.04536,,,,,
9E61B132FB0A2D9E,2023-09-01 08:45:28,2023-09-01 08:50:54,M32041,M32011,42.359573,-71.101295,42.36507,-71.1031,,,,,
3C48648A0D6B18D6,2023-09-01 08:45:29,2023-09-01 09:08:47,M32087,B32060,42.374339,-71.119664,42.349609,-71.103915,,,,,
9C1A035AFF21431D,2023-09-01 08:45:49,2023-09-01 08:52:37,B32016,M32061,42.350827,-71.089811,42.361358,-71.096703,,,,,
902171A9751FBE6A,2023-09-01 08:45:54,2023-09-01 08:54:06,M32040,M32073,42.362648,-71.100061,42.368952,-71.109988,,,,,
AE07242F30A10982,2023-09-01 08:46:05,2023-09-01 09:01:50,M32086,D32023,42.371977,-71.075858,42.378338,-71.048927,,,,,
CC9ED206594CAA51,2023-09-01 08:46:17,2023-09-01 09:03:31,S32041,M32020,42.380078,-71.090098,42.379011,-71.119945,,,,,
960A807BE75E32C2,2023-09-01 08:46:18,2023-09-01 08:58:22,K32012,M32041,42.340122,-71.120706,42.359573,-71.101295,,,,,
78A4E3C67647650F,2023-09-01 08:46:25,2023-09-01 08:50:45,M32041,M32011,42.359573,-71.101295,42.36507,-71.1031,,,,,
8BA48C3C0AA36AC7,2023-09-01 08:46:29,2023-09-01 08:52:06,M32018,M32043,42.373268,-71.118579,42.374786,-71.133202,,,,,
203153525611BA67,2023-09-01 08:46:29,2023-09-01 09:03:17,M32007,D32042,42.372969,-71.094445,42.351828,-71.067811,,,,,
88B7E35F0770DC55,2023-09-01 08:46:35,2023-09-01 08:52:01,M32024,M32018,42.380287,-71.125107,42.373268,-71.118579,,,,,
7342AB739B4E69EE,2023-09-01 08:46:35,2023-09-01 08:52:17,M32047,M32005,42.357753,-71.103934,42.362131,-71.091156,,,,,
E381735866ECE014,2023-09-01 08:46:35,2023-09-01 08:55:31,M32041,M32006,42.359573,-71.101295,42.3581,-71.093198,,,,,
06A482839EDA7FF1,2023-09-01 08:46:37,2023-09-01 08:52:13,M32038,M32023,42.369239,-71.11687,42.377945,-71.116865,,,,,
57EA1EF5CBF1431D,2023-09-01 08:46:42,2023-09-01 08:51:18,M32085,M32037,42.363565,-71.100442,42.3625,-71.08822,,,,,
7757762ECFBE0D0A,2023-09-01 08:46:47,2023-09-01 09:09:00,M32087,B32060,42.374339,-71.119664,42.349609,-71.103915,,,,,
4C528D602C2A351A,2023-09-01 08:46:50,2023-09-01 08:58:00,A32043,M32016,42.361787,-71.143931,42.372217,-71.121881,,,,,
61E3963DF1C3161D,2023-09-01 08:46:51,2023-09-01 08:58:46,M32014,M32004,42.366621,-71.114214,42.362428,-71.084955,,,,,
12D00C00F586AB7C,2023-09-01 08:47:03,2023-09-01 08:57:45,M32042,M32037,42.355601,-71.103945,42.3625,-71.08822,,,,,
A8A9E1F116202A59,2023-09-01 08:47:07,2023-09-01 08:55:01,M32030,M32006,42.36178,-71.1081,42.3581,-71.093198,,,,,
E16BD0EB01EB5B83,2023-09-01 08:47:16,2023-09-01 08:56:19,M32005,M32035,42.362131,-71.091156,42.366447,-71.076546,,,,,
C84D03229EB3D08E,2023-09-01 08:47:24,2023-09-01 09:03:08,C32056,M32005,42.338432,-71.08169,42.362131,-71.091156,,,,,
